Wavelength (nm),Counts
860.11,74.0
861.73291925,0.0
863.356464,0.0
864.98063425,0.0
866.6054300000001,56.0
868.23085125,0.0
869.856898,0.0
871.48357025,0.0
873.110868,284.0
874.73879125,1102.0
876.36734,2230.0
877.99651425,3580.0
879.626314,4870.0
881.25673925,6066.0
882.88779,7224.0
884.51946625,8039.0
886.1517680000001,8509.0
887.78469525,9020.0
889.4182480000001,9823.0
891.05242625,10960.0
892.68723,12270.0
894.32265925,13660.0
895.958714,15019.0
897.59539425,16265.0
899.2327,17381.0
900.87063125,18513.0
902.509188,19830.0
904.14837025,21318.0
905.788178,22703.0
907.42861125,23896.0
909.06967,24888.0
910.71135425,25738.0
912.353664,26643.0
913.99659925,27759.0
915.64016,28929.0
917.28434625,29813.0
918.929158,29987.0
920.57459525,29775.0
922.220658,29311.0
923.86734625,28637.0
925.51466,27961.0
927.16259925,27564.0
928.811164,27811.0
930.46035425,28498.0
932.11017,28903.0
933.76061125,29345.0
935.411678,30058.0
937.06337025,31057.0
938.715688,32076.0
940.36863125,32594.0
942.0222,33021.0
943.67639425,35972.0
945.331214,37075.0
946.98665925,37892.0
948.64273,38755.0
950.29942625,39866.0
951.9567480000001,40879.0
953.6146952500001,41377.0
955.273268,41277.0
956.9324662500001,40808.0
958.59229,40491.0
960.25273925,40091.0
961.913814,39379.0
963.57551425,38642.0
965.23784,38318.0
966.90079125,38508.0
968.5643680000001,39171.0
970.2285702500001,40103.0
971.893398,40707.0
973.55885125,41063.0
975.2249300000001,41623.0
976.89163425,42482.0
978.5589640000001,43617.0
980.22691925,44984.0
981.8955000000001,46193.0
983.56470625,46801.0
985.234538,46757.0
986.90499525,46262.0
988.576078,45425.0
990.24778625,44310.0
991.92012,42894.0
993.5930792500001,41490.0
995.266664,40549.0
996.94087425,40263.0
998.61571,40163.0
1000.29117125,39831.0
1001.967258,39113.0
1003.64397025,38297.0
1005.321308,37881.0
1006.99927125,37967.0
1008.67786,38532.0
1010.35707425,39383.0
1012.036914,40016.0
1013.71737925,40075.0
1015.3984700000001,39550.0
1017.08018625,38802.0
1018.762528,38010.0
1020.44549525,37105.0
1022.129088,37016.0
1023.81330625,35549.0
1025.49815,33955.0
1027.18361925,32878.0
1028.869714,31591.0
1030.55643425,28327.0
1032.24378,26790.0
1033.93175125,25424.0
1035.620348,24169.0
1037.30957025,23166.0
1038.999418,22706.0
1040.68989125,22795.0
1042.38099,23307.0
1044.07271425,24207.0
1045.765064,25612.0
1047.45803925,26275.0
1049.15164,26546.0
1050.84586625,26627.0
1052.540718,26465.0
1054.23619525,26331.0
1055.932298,26531.0
1057.6290262500002,27349.0
1059.32638,28544.0
1061.02435925,29888.0
1062.722964,31243.0
1064.42219425,32385.0
1066.12205,33222.0
1067.82253125,35166.0
1069.5236380000001,36893.0
1071.22537025,38521.0
1072.9277280000001,39999.0
1074.63071125,41310.0
1076.33432,42595.0
1078.03855425,43844.0
1079.743414,44751.0
1081.44889925,45201.0
1083.15501,45790.0
1084.8617462500001,46322.0
1086.5691080000001,46418.0
1088.27709525,46187.0
1089.985708,46261.0
1091.69494625,46473.0
1093.40481,46496.0
1095.1152992500001,46184.0
1096.826414,45815.0
1098.53815425,45519.0
1100.25052,45309.0
1101.96351125,45219.0
1103.677128,45274.0
1105.39137025,45555.0
1107.106238,45660.0
1108.82173125,45695.0
1110.53785,46069.0
1112.25459425,46771.0
1113.971964,47299.0
1115.6899592500001,47337.0
1117.40858,46869.0
1119.12782625,46126.0
1120.847698,45228.0
1122.56819525,44127.0
1124.289318,42798.0
1126.01106625,41287.0
1127.73344,39838.0
1129.4564392500001,38586.0
1131.1800640000001,37441.0
1132.90431425,35885.0
1134.62919,35119.0
1136.35469125,34784.0
1138.080818,35114.0
1139.80757025,35758.0
1141.534948,36744.0
1143.26295125,37962.0
1144.99158,39173.0
1146.72083425,40382.0
1148.450714,41605.0
1150.1812192500001,42746.0
1151.91235,43768.0
1153.64410625,44700.0
1155.376488,45605.0
1157.10949525,46666.0
1158.843128,47888.0
1160.57738625,49192.0
1162.31227,50324.0
1164.04777925,51078.0
1165.783914,51347.0
1167.52067425,51183.0
1169.2580600000001,50632.0
1170.99607125,49887.0
1172.734708,49409.0
1174.47397025,49335.0
1176.213858,49139.0
1177.9543712500001,48913.0
1179.69551,49071.0
1181.43727425,49568.0
1183.179664,49934.0
1184.9226792499999,49886.0
1186.66632,49400.0
1188.41058625,48536.0
1190.1554780000001,47350.0
1191.90099525,46108.0
1193.647138,45305.0
1195.39390625,45101.0
1197.1413,45452.0
1198.88931925,46087.0
1200.637964,46404.0
1202.38723425,46537.0
1204.13713,46951.0
1205.88765125,47687.0
1207.638798,48234.0
1209.39057025,48292.0
1211.142968,47861.0
1212.89599125,47084.0
1214.64964,45930.0
1216.40391425,44708.0
1218.1588140000001,43968.0
1219.91433925,43477.0
1221.67049,42764.0
1223.42726625,42140.0
1225.1846679999999,41960.0
1226.94269525,42287.0
1228.701348,42547.0
1230.4606262500001,42470.0
1232.22053,41996.0
1233.98105925,41156.0
1235.7422139999999,40051.0
1237.50399425,38674.0
1239.2664,37403.0
1241.02943125,36717.0
1242.793088,35521.0
1244.55737025,33985.0
1246.322278,33079.0
1248.08781125,32895.0
1249.8539700000001,32624.0
1251.6207542500001,31754.0
1253.388164,31472.0
1255.15619925,31543.0
1256.92486,31747.0
1258.69414625,31899.0
1260.464058,31962.0
1262.23459525,32126.0
1264.005758,32541.0
1265.77754625,33815.0
1267.54996,34465.0
1269.32299925,34638.0
1271.0966640000001,34433.0
1272.87095425,33555.0
1274.64587,32660.0
1276.42141125,30999.0
1278.197578,30550.0
1279.97437025,30663.0
1281.751788,31013.0
1283.52983125,31120.0
1285.3085,30756.0
1287.0877942500001,30199.0
1288.867714,30102.0
1290.6482592500001,30117.0
1292.4294300000001,29767.0
1294.21122625,29437.0
1295.9936480000001,29525.0
1297.77669525,29925.0
1299.560368,30005.0
1301.34466625,30044.0
1303.12959,30388.0
1304.91513925,31115.0
1306.701314,31883.0
1308.48811425,32398.0
1310.27554,32759.0
1312.06359125,33587.0
1313.852268,35765.0
1315.64157025,36320.0
1317.431498,36361.0
1319.22205125,35911.0
1321.01323,35155.0
1322.80503425,34178.0
1324.597464,33905.0
1326.3905192500001,34190.0
1328.1842000000001,34643.0
1329.97850625,35125.0
1331.7734380000002,35244.0
1333.5689952500002,35136.0
1335.365178,35406.0
1337.1619862500002,36106.0
1338.9594200000001,37014.0
1340.75747925,37879.0
1342.556164,38624.0
1344.35547425,39232.0
1346.15541,39755.0
1347.95597125,40268.0
1349.7571580000001,40798.0
1351.5589702500001,41515.0
1353.361408,42507.0
1355.1644712500001,43769.0
1356.9681600000001,44883.0
1358.77247425,45727.0
1360.577414,46701.0
1362.38297925,47705.0
1364.18917,48341.0
1365.99598625,48419.0
1367.8034280000002,48022.0
1369.61149525,47230.0
1371.420188,46133.0
1373.2295062500002,44808.0
1375.03945,43258.0
1376.85001925,41678.0
1378.6612140000002,40522.0
1380.47303425,39997.0
1382.28548,40164.0
1384.0985512500001,40563.0
1385.912248,40661.0
1387.72657025,40465.0
1389.541518,40520.0
1391.35709125,40562.0
1393.1732900000002,40558.0
1394.99011425,40383.0
1396.8075640000002,39828.0
1398.62563925,39216.0
1400.44434,39025.0
1402.26366625,39347.0
1404.0836180000001,39655.0
1405.9041952500002,39950.0
1407.725398,40518.0
1409.54722625,41396.0
1411.3696800000002,42522.0
1413.19275925,43656.0
1415.016464,44367.0
1416.84079425,44377.0
1418.6657500000001,44084.0
1420.49133125,43516.0
1422.3175380000002,42543.0
1424.14437025,41407.0
1425.971828,40385.0
1427.7999112500002,39483.0
1429.62862,38688.0
1431.45795425,37781.0
1433.287914,37059.0
1435.11849925,36380.0
1436.9497099999999,34708.0
1438.78154625,33203.0
1440.614008,32281.0
1442.44709525,29205.0
1444.280808,27558.0
1446.1151462500002,26366.0
1447.9501100000002,25933.0
1449.78569925,26067.0
1451.6219139999998,27172.0
1453.45875425,28526.0
1455.2962200000002,29860.0
1457.1343112499999,30874.0
1458.973028,31570.0
1460.8123702500002,30985.0
1462.6523379999999,30272.0
1464.49293125,29245.0
1466.3341500000001,28017.0
1468.17599425,26820.0
1470.0184640000002,25999.0
1471.86155925,25841.0
1473.7052800000001,26025.0
1475.54962625,25935.0
1477.3945979999999,25433.0
1479.24019525,24880.0
1481.086418,24680.0
1482.93326625,25023.0
1484.7807400000002,25541.0
1486.62883925,25948.0
1488.477564,26670.0
1490.3269142499998,28025.0
1492.1768900000002,29177.0
1494.02749125,29664.0
1495.878718,29668.0
1497.73057025,29158.0
1499.583048,28375.0
1501.43615125,27565.0
1503.28988,26864.0
1505.14423425,26471.0
1506.999214,26514.0
1508.85481925,26664.0
1510.71105,27259.0
1512.56790625,27847.0
1514.425388,27959.0
1516.28349525,27807.0
1518.1422280000002,27633.0
1520.00158625,27629.0
1521.86157,27602.0
1523.72217925,27267.0
1525.5834140000002,26584.0
1527.44527425,25601.0
1529.3077600000001,24544.0
1531.17087125,23617.0
1533.034608,22769.0
1534.89897025,22041.0
1536.763958,21812.0
1538.62957125,22030.0
1540.49581,22486.0
1542.36267425,23364.0
1544.230164,24223.0
1546.09827925,24889.0
1547.96702,25964.0
1549.83638625,27416.0
1551.706378,28828.0
1553.57699525,29923.0
1555.448238,30982.0
1557.3201062500002,32107.0
1559.1925999999999,32633.0
1561.06571925,33320.0
1562.939464,35724.0
1564.8138342500001,36904.0
1566.68883,38295.0
1568.56445125,39869.0
1570.4406979999999,41586.0
1572.3175702500002,43393.0
1574.195068,45008.0
1576.07319125,46183.0
1577.95194,47307.0
1579.83131425,48398.0
1581.7113140000001,49068.0
1583.59193925,49166.0
1585.4731900000002,48709.0
1587.35506625,48245.0
1589.237568,48173.0
1591.1206952500002,48567.0
1593.0044480000001,49303.0
1594.88882625,50231.0
1596.77383,50984.0
1598.65945925,51520.0
1600.545714,52106.0
1602.43259425,52783.0
1604.3201000000001,53443.0
1606.2082312500002,54032.0
1608.096988,54525.0
1609.9863702500002,54881.0
1611.876378,55022.0
1613.76701125,54845.0
1615.6582700000001,54229.0
1617.55015425,53599.0
1619.4426640000001,53349.0
1621.33579925,53404.0
1623.22956,53369.0
1625.12394625,53247.0
1627.018958,53357.0
1628.91459525,53654.0
1630.8108579999998,53821.0
1632.7077462500001,53889.0
1634.60526,54092.0
1636.50339925,54413.0
1638.402164,54595.0
1640.30155425,54621.0
1642.20157,54554.0
1644.10221125,54332.0
1646.003478,53869.0
1647.90537025,53164.0
1649.807888,52137.0
1651.71103125,50988.0
1653.6148,49860.0
1655.51919425,48839.0
1657.4242140000001,47673.0
1659.32985925,46330.0
1661.23613,44793.0
1663.14302625,43112.0
1665.0505480000002,41383.0
1666.95869525,39440.0
1668.867468,37870.0
1670.7768662500002,36769.0
1672.68689,36043.0
1674.59753925,34990.0
1676.508814,33679.0
1678.42071425,32986.0
1680.33324,32386.0
1682.2463912500002,31948.0
1684.1601679999999,31438.0
1686.0745702499999,31260.0
1687.9895980000001,31308.0
1689.90525125,31727.0
1691.82153,32364.0
1693.73843425,33066.0
1695.655964,35154.0
1697.57411925,36619.0
1699.4929000000002,37938.0
1701.41230625,38812.0
1703.3323380000002,39428.0
1705.25299525,39899.0
1707.174278,39930.0
1709.09618625,39460.0
1711.01872,38537.0
1712.94187925,37331.0
1714.865664,36179.0
1716.79007425,35310.0
1718.71511,35046.0
1720.64077125,35431.0
1722.567058,36150.0
1724.49397025,36909.0
1726.421508,37469.0
1728.34967125,37872.0
1730.27846,38181.0
1732.20787425,38338.0
1734.137914,38095.0
1736.0685792499999,37549.0
1737.99987,37391.0
1739.9317862500002,37341.0
1741.8643280000001,36963.0
1743.79749525,36506.0
1745.731288,36399.0
1747.66570625,36487.0
1749.60075,36599.0
1751.53641925,36906.0
1753.472714,37294.0
1755.4096342500002,37632.0
1757.34718,37767.0
1759.28535125,37568.0
1761.224148,37004.0
1763.16357025,36293.0
1765.103618,35932.0
1767.04429125,35798.0
1768.98559,35792.0
1770.92751425,35971.0
1772.8700640000002,36204.0
1774.8132392500002,36293.0
1776.75704,35947.0
1778.70146625,35462.0
1780.646518,35227.0
1782.59219525,35177.0
1784.538498,35009.0
1786.4854262499998,35219.0
1788.43298,34147.0
1790.38115925,32968.0
1792.329964,32334.0
1794.2793942500002,28911.0
1796.22945,27036.0
1798.1801312500002,25001.0
1800.131438,22902.0
1802.08337025,20765.0
1804.0359280000002,18595.0
1805.98911125,16409.0
1807.94292,14259.0
1809.8973542500003,12222.0
1811.852414,10302.0
1813.80809925,8463.0
1815.7644100000002,6780.0
1817.72134625,5364.0
1819.6789079999999,4182.0
1821.6370952500001,3108.0
1823.595908,2240.0
1825.55534625,1705.0
1827.51541,1291.0
1829.47609925,800.0
1831.437414,416.0
1833.3993542500002,257.0
1835.36192,135.0
1837.32511125,0.0
1839.288928,0.0
1841.25337025,0.0
1843.2184379999999,0.0
1845.18413125,0.0
1847.15045,0.0
1849.11739425,0.0
1851.0849640000001,0.0
1853.0531592500001,0.0
1855.02198,0.0
1856.9914262500001,0.0
1858.9614980000001,0.0
1860.93219525,0.0
1862.903518,0.0
1864.87546625,0.0
1866.84804,0.0
1868.82123925,0.0
1870.795064,0.0
1872.7695142500002,0.0
1874.74459,0.0
1876.7202912500002,0.0
1878.696618,0.0
1880.67357025,0.0
1882.651148,0.0
1884.6293512500001,0.0
1886.6081800000002,0.0
1888.58763425,0.0
1890.5677140000003,0.0
1892.5484192499998,0.0
1894.5297500000001,0.0
1896.5117062499999,0.0
1898.4942879999999,56.0
1900.4774952500002,0.0
1902.4613279999999,0.0
1904.4457862499999,12.0
1906.4308700000001,102.0
1908.4165792500003,0.0
1910.4029140000002,0.0
1912.38987425,42.0
1914.3774600000002,121.0
1916.36567125,0.0
1918.354508,0.0
1920.34397025,44.0
1922.334058,129.0
1924.3247712500001,10.0
1926.3161100000002,0.0
1928.3080742500001,55.0
1930.3006639999999,130.0
1932.29387925,14.0
1934.2877199999998,0.0
1936.28218625,49.0
1938.277278,130.0
1940.27299525,16.0
1942.269338,0.0
1944.26630625,56.0
1946.2639,133.0
1948.26211925,9.0
1950.260964,0.0
1952.26043425,50.0
1954.26053,133.0
1956.26125125,13.0
1958.2625979999998,0.0
1960.26457025,52.0
1962.2671679999999,141.0
1964.27039125,15.0
1966.2742400000002,0.0
1968.2787142500001,53.0
1970.283814,139.0
1972.28953925,17.0
1974.2958899999999,0.0
1976.30286625,55.0
1978.3104680000001,137.0
1980.31869525,13.0
1982.3275480000002,0.0
1984.3370262500002,51.0
1986.34713,137.0
1988.3578592500003,16.0
1990.3692139999998,0.0
1992.3811942500001,61.0
1994.3938000000003,141.0
1996.4070312500003,12.0
1998.420888,0.0
2000.4353702500002,61.0
2002.4504780000002,141.0
2004.46621125,16.0
2006.4825700000001,0.0
2008.49955425,60.0
2010.5171639999999,137.0
2012.53539925,20.0
2014.5542600000003,0.0
2016.57374625,58.0
2018.5938580000002,142.0
2020.61459525,16.0
2022.6359579999998,0.0
2024.65794625,59.0
2026.6805600000002,140.0
2028.70379925,16.0
2030.727664,0.0
2032.7521542500003,61.0
2034.77727,136.0
2036.80301125,13.0
2038.8293780000004,0.0
2040.85637025,51.0
2042.883988,132.0
2044.9122312500003,14.0
2046.9411,0.0
2048.97059425,55.0
2051.0007140000002,135.0
2053.03145925,18.0
2055.06283,0.0
2057.09482625,59.0
2059.127448,129.0
2061.16069525,13.0
2063.1945680000003,0.0
2065.22906625,55.0
2067.26419,134.0
2069.29993925,10.0
2071.336314,0.0
2073.37331425,56.0
2075.41094,138.0
2077.44919125,13.0
2079.488068,0.0
2081.5275702500003,54.0
2083.567698,132.0
2085.60845125,18.0
2087.6498300000003,0.0
2089.69183425,54.0
2091.734464,136.0
2093.7777192500002,16.0
2095.8216,0.0
