Wavelength (nm),Counts
465.54228,8.0
465.914276675,6.0
466.2863347,6.0
466.658454075,5.0
467.03063480000003,-2.0
467.40287687500006,1.0
467.7751803,-3.0
468.14754507500004,1.0
468.5199712,-2.0
468.89245867500006,2.0
469.2650075,3.0
469.637617675,2.0
470.0102892,8.0
470.38302207500004,22.0
470.7558163,27.0
471.128671875,22.0
471.50158880000004,12.0
471.874567075,6.0
472.2476067,4.0
472.62070767500006,5.0
472.99387,-7.0
473.367093675,-2.0
473.74037870000006,-3.0
474.11372507500005,-4.0
474.48713280000004,-10.0
474.86060187500004,-5.0
475.23413230000006,-3.0
475.607724075,0.0
475.9813772,1.0
476.35509167500004,7.0
476.72886750000004,7.0
477.10270467500004,7.0
477.4766032,10.0
477.850563075,13.0
478.22458430000006,10.0
478.59866687500005,10.0
478.97281080000005,24.0
479.34701607500006,23.0
479.7212827,21.0
480.095610675,13.0
480.47,11.0
480.844450675,17.0
481.2189627,2.0
481.59353607500003,11.0
481.96817080000005,10.0
482.342866875,13.0
482.7176243,15.0
483.092443075,13.0
483.4673232,15.0
483.842264675,10.0
484.21726750000005,4.0
484.592331675,3.0
484.9674572,-18.0
485.342644075,-12.0
485.7178923,-5.0
486.09320187500003,2.0
486.46857280000006,7.0
486.84400507500004,13.0
487.21949870000003,-4.0
487.59505367500003,-7.0
487.97067000000004,7.0
488.34634767500006,11.0
488.7220867,19.0
489.097887075,10.0
489.4737488,-5.0
489.849671875,-4.0
490.22565629999997,-2.0
490.60170207500005,-2.0
490.9778092,6.0
491.353977675,11.0
491.7302075,18.0
492.106498675,21.0
492.4828512,19.0
492.85926507500005,23.0
493.23574030000003,20.0
493.612276875,20.0
493.9888748,23.0
494.365534075,29.0
494.7422547,25.0
495.1190366750001,16.0
495.49588000000006,-1.0
495.87278467500005,6.0
496.24975070000005,9.0
496.62677807500006,4.0
497.0038668,20.0
497.381016875,24.0
497.75822830000004,8.0
498.13550107500004,-5.0
498.51283520000004,-14.0
498.890230675,-13.0
499.2676875,-7.0
499.64520567500006,5.0
500.02278520000004,9.0
500.40042607500004,19.0
500.77812830000005,25.0
501.155891875,17.0
501.53371680000004,13.0
501.911603075,21.0
502.28955070000006,27.0
502.667559675,27.0
503.04563,28.0
503.42376167500004,35.0
503.8019547,31.0
504.180209075,32.0
504.5585248,34.0
504.93690187500005,29.0
505.3153403,23.0
505.693840075,23.0
506.07240120000006,19.0
506.45102367500004,21.0
506.82970750000004,25.0
507.208452675,31.0
507.5872592,15.0
507.96612707500003,5.0
508.3450563,5.0
508.724046875,5.0
509.1030988,7.0
509.482212075,9.0
509.8613867,9.0
510.24062267500005,8.0
510.61992000000004,0.0
510.999278675,1.0
511.37869870000003,14.0
511.75818007500004,23.0
512.1377228,23.0
512.517326875,33.0
512.8969923,30.0
513.2767190750001,16.0
513.6565072000001,21.0
514.036356675,39.0
514.4162675,39.0
514.796239675,37.0
515.1762732,23.0
515.556368075,12.0
515.9365243,15.0
516.316741875,10.0
516.6970208,14.0
517.077361075,30.0
517.4577627,29.0
517.838225675,29.0
518.21875,32.0
518.599335675,29.0
518.9799827,27.0
519.360691075,35.0
519.7414608,41.0
520.122291875,41.0
520.5031843,25.0
520.884138075,32.0
521.2651532,25.0
521.6462296750001,32.0
522.0273675000001,24.0
522.408566675,17.0
522.7898272,16.0
523.171149075,27.0
523.5525323,14.0
523.9339768750001,-4.0
524.3154828,-10.0
524.6970500750001,3.0
525.0786787,-2.0
525.460368675,6.0
525.84212,10.0
526.223932675,3.0
526.6058067,6.0
526.987742075,1.0
527.3697388,3.0
527.7517968750001,3.0
528.1339163,3.0
528.5160970750001,5.0
528.8983392,14.0
529.2806426750001,16.0
529.6630075,14.0
530.045433675,20.0
530.4279212,23.0
530.810470075,18.0
531.1930803,23.0
531.575751875,18.0
531.9584848000001,8.0
532.3412790750001,6.0
532.7241347,-5.0
533.1070516750001,9.0
533.49003,22.0
533.873069675,24.0
534.2561707,16.0
534.639333075,12.0
535.0225568000001,7.0
535.4058418750001,7.0
535.7891883,11.0
536.172596075,17.0
536.5560652,16.0
536.939595675,14.0
537.3231875,16.0
537.706840675,13.0
538.0905552,12.0
538.474331075,12.0
538.8581683,19.0
539.2420668750001,14.0
539.6260268000001,13.0
540.010048075,8.0
540.3941307,1.0
540.778274675,5.0
541.16248,8.0
541.546746675,18.0
541.9310747000001,25.0
542.315464075,19.0
542.6999148,25.0
543.0844268750001,29.0
543.4690003000001,21.0
543.853635075,34.0
544.2383312,36.0
544.623088675,35.0
545.0079075,40.0
545.392787675,25.0
545.7777292000001,29.0
546.162732075,14.0
546.5477963000001,14.0
546.932921875,20.0
547.3181088,28.0
547.703357075,34.0
548.0886667,38.0
548.4740376750001,22.0
548.8594700000001,21.0
549.244963675,29.0
549.6305187,34.0
550.016135075,30.0
550.4018128,27.0
550.787551875,22.0
551.1733523,16.0
551.559214075,17.0
551.9451372000001,21.0
552.3311216750001,21.0
552.7171675,27.0
553.103274675,37.0
553.4894432,46.0
553.875673075,42.0
554.2619643,41.0
554.6483168750001,36.0
555.0347308,37.0
555.4212060750001,26.0
555.8077427000001,18.0
556.194340675,14.0
556.581,13.0
556.967720675,27.0
557.3545027,33.0
557.741346075,38.0
558.1282508,30.0
558.5152168750001,30.0
558.9022443,28.0
559.2893330750001,31.0
559.6764832,23.0
560.0636946750001,20.0
560.4509675,34.0
560.838301675,35.0
561.2256972,31.0
561.613154075,37.0
562.0006723,33.0
562.388251875,38.0
562.7758928000001,54.0
563.1635950750001,53.0
563.5513587,52.0
563.9391836750001,53.0
564.32707,52.0
564.715017675,47.0
565.1030267000001,43.0
565.491097075,39.0
565.8792288000001,27.0
566.2674218750001,21.0
566.6556763000001,21.0
567.043992075,16.0
567.4323692,23.0
567.820807675,14.0
568.2093075,10.0
568.597868675,11.0
568.9864912,11.0
569.375175075,5.0
569.7639203,20.0
570.1527268750001,31.0
570.5415948,39.0
570.930524075,37.0
571.3195147,38.0
571.708566675,30.0
572.0976800000001,40.0
572.486854675,40.0
572.8760907000001,26.0
573.265388075,19.0
573.6547468,9.0
574.044166875,21.0
574.4336483,18.0
574.8231910750001,29.0
575.2127952000001,26.0
575.602460675,13.0
575.9921875,18.0
576.381975675,12.0
576.7718252,1.0
577.161736075,1.0
577.5517083,4.0
577.941741875,6.0
578.3318368,17.0
578.721993075,21.0
579.1122107,36.0
579.5024896750001,51.0
579.89283,55.0
580.283231675,51.0
580.6736947,34.0
581.064219075,35.0
581.4548048,45.0
581.845451875,55.0
582.2361603,58.0
582.626930075,58.0
583.0177612,41.0
583.4086536750001,24.0
583.7996075,22.0
584.190622675,19.0
584.5816992,18.0
584.972837075,20.0
585.3640363000001,20.0
585.755296875,24.0
586.1466188,23.0
586.538002075,24.0
586.9294467,31.0
587.3209526750001,31.0
587.71252,34.0
588.104148675,44.0
588.4958387,39.0
588.887590075,47.0
589.2794028000001,48.0
589.6712768750001,44.0
590.0632123,40.0
590.4552090750001,34.0
590.8472672,31.0
591.2393866750001,48.0
591.6315675000001,45.0
592.023809675,48.0
592.4161132,37.0
592.808478075,29.0
593.2009043,33.0
593.593391875,35.0
593.9859408,46.0
594.378551075,42.0
594.7712227000001,43.0
595.163955675,43.0
595.55675,33.0
595.949605675,27.0
596.3425227,28.0
596.735501075,25.0
597.1285408000001,38.0
597.521641875,39.0
597.9148043,30.0
598.308028075,36.0
598.7013132,22.0
599.094659675,25.0
599.4880675,10.0
599.881536675,21.0
600.2750672,17.0
600.668659075,23.0
601.0623123,22.0
601.456026875,20.0
601.8498028,21.0
602.243640075,23.0
602.6375387,32.0
603.031498675,39.0
603.42552,30.0
603.819602675,26.0
604.2137467,28.0
604.607952075,18.0
605.0022188,23.0
605.396546875,32.0
605.7909363000001,38.0
606.185387075,43.0
606.5798992,58.0
606.974472675,49.0
607.3691075,34.0
607.763803675,34.0
608.1585612,26.0
608.553380075,37.0
608.9482603000001,31.0
609.343201875,30.0
609.7382048,43.0
610.133269075,47.0
610.5283947,33.0
610.923581675,29.0
611.31883,34.0
611.7141396750001,28.0
612.1095107000001,27.0
612.504943075,28.0
612.9004368000001,30.0
613.295991875,33.0
613.6916083000001,36.0
614.0872860750001,30.0
614.4830252,31.0
614.878825675,38.0
615.2746875,36.0
615.670610675,25.0
616.0665951999999,25.0
616.4626410750001,20.0
616.8587483000001,23.0
617.254916875,25.0
617.6511468000001,15.0
618.0474380750001,15.0
618.4437907,18.0
618.840204675,27.0
619.23668,34.0
619.6332166750001,35.0
620.0298147000001,31.0
620.426474075,31.0
620.8231948,32.0
621.219976875,36.0
621.6168203,21.0
622.013725075,15.0
622.4106912,9.0
622.807718675,1.0
623.2048075,14.0
623.601957675,18.0
623.9991692000001,16.0
624.3964420750001,20.0
624.7937763,23.0
625.191171875,21.0
625.5886288,8.0
625.986147075,5.0
626.3837267,7.0
626.7813676750001,-4.0
627.17907,6.0
627.576833675,18.0
627.9746587000001,12.0
628.3725450750001,13.0
628.7704928,8.0
629.168501875,-2.0
629.5665723000001,-3.0
629.9647040750001,2.0
630.3628972,5.0
630.7611516750001,-2.0
631.1594675000001,-8.0
631.5578446750001,-9.0
631.9562832,-15.0
632.3547830750001,-8.0
632.7533443,4.0
633.151966875,5.0
633.5506508000001,9.0
633.9493960750001,10.0
634.3482027,7.0
634.747070675,9.0
635.146,20.0
635.544990675,7.0
635.9440427,6.0
636.343156075,7.0
636.7423308,9.0
637.1415668750001,14.0
637.5408643000001,-4.0
637.940223075,5.0
638.3396432000001,11.0
638.7391246750001,12.0
639.1386675000001,11.0
639.538271675,10.0
639.9379372000001,11.0
640.337664075,-2.0
640.7374523000001,6.0
641.137301875,12.0
641.5372128,11.0
641.9371850750001,11.0
642.3372187,10.0
642.737313675,19.0
643.1374700000001,16.0
643.537687675,3.0
643.9379667000001,-8.0
644.3383070750001,-11.0
644.7387088,-13.0
645.1391718750001,-12.0
645.5396963000001,-1.0
645.940282075,-3.0
646.3409292,-15.0
646.741637675,-17.0
647.1424075,-3.0
647.5432386750001,0.0
647.9441312,3.0
648.345085075,5.0
648.7461003000001,12.0
649.147176875,8.0
649.5483148000001,22.0
649.949514075,21.0
650.3507747000001,21.0
650.7520966750001,19.0
651.15348,6.0
651.5549246749999,6.0
651.9564307,8.0
652.3579980750001,15.0
652.7596268,27.0
653.161316875,21.0
653.5630683,8.0
653.964881075,12.0
654.3667552,12.0
654.768690675,17.0
655.1706875,17.0
655.5727456750001,19.0
655.9748652000001,35.0
656.3770460750001,27.0
656.7792883,21.0
657.1815918750001,13.0
657.5839568000001,-5.0
657.986383075,0.0
658.3888707000001,3.0
658.791419675,5.0
659.1940300000001,4.0
659.5967016750001,10.0
659.9994347,1.0
660.402229075,3.0
660.8050848,-13.0
661.208001875,-12.0
661.6109802999999,-20.0
662.0140200750001,-16.0
662.4171212000001,-15.0
662.820283675,-25.0
663.2235075000001,-15.0
663.626792675,-11.0
664.0301392000001,-14.0
664.433547075,-5.0
664.8370163,-8.0
665.2405468750001,7.0
665.6441388000001,17.0
666.047792075,28.0
666.4515067,35.0
666.8552826750001,31.0
667.25912,18.0
667.663018675,16.0
668.0669787,26.0
668.4710000750001,27.0
668.8750828,28.0
669.279226875,31.0
669.6834323,33.0
670.087699075,35.0
670.4920272,41.0
670.896416675,31.0
671.3008675000001,20.0
671.705379675,26.0
672.1099532000001,28.0
672.5145880750001,29.0
672.9192843000001,31.0
673.324041875,30.0
673.7288608,21.0
674.133741075,12.0
674.5386827,15.0
674.9436856750001,19.0
675.34875,26.0
675.753875675,28.0
676.1590627,35.0
676.564311075,30.0
676.9696208,34.0
677.374991875,26.0
677.7804243,25.0
678.185918075,27.0
678.5914732000001,28.0
678.9970896750001,33.0
679.4027675,31.0
679.808506675,41.0
680.2143072000001,35.0
680.620169075,28.0
681.0260923000001,17.0
681.4320768750001,8.0
681.8381228000001,18.0
682.244230075,10.0
682.6503987000001,20.0
683.0566286750001,22.0
683.46292,18.0
683.869272675,11.0
684.2756867,8.0
684.6821620750001,13.0
685.0886988,19.0
685.495296875,13.0
685.9019562999999,14.0
686.3086770750001,12.0
686.7154592,16.0
687.122302675,25.0
687.5292075,24.0
687.936173675,23.0
688.3432012000001,16.0
688.7502900750001,16.0
689.1574403000001,14.0
689.564651875,5.0
689.9719248,8.0
690.3792590749999,4.0
690.7866547000001,5.0
691.194111675,7.0
691.60163,13.0
692.0092096750001,11.0
692.4168507,4.0
692.824553075,-10.0
693.2323168,-2.0
693.640141875,6.0
694.0480283,-7.0
694.4559760750001,-2.0
694.8639852,6.0
695.272055675,4.0
695.6801875000001,11.0
696.088380675,18.0
696.4966352000001,21.0
696.9049510750001,18.0
697.3133283,12.0
697.721766875,18.0
698.1302668000001,17.0
698.5388280750001,8.0
698.9474507,9.0
699.356134675,12.0
699.7648800000001,-3.0
700.173686675,-4.0
700.5825547,-2.0
700.991484075,2.0
701.4004748,13.0
701.8095268750001,22.0
702.2186403000001,18.0
702.6278150750001,19.0
703.0370512000001,25.0
703.4463486750001,26.0
703.8557075,25.0
704.265127675,25.0
704.6746092000001,29.0
705.084152075,23.0
705.4937563000001,18.0
705.903421875,19.0
706.3131488,14.0
706.722937075,9.0
707.1327867,8.0
707.542697675,4.0
707.95267,12.0
708.362703675,19.0
708.7727987000001,28.0
709.1829550750001,18.0
709.5931728,3.0
710.003451875,8.0
710.4137923000001,9.0
710.824194075,11.0
711.2346572,5.0
711.645181675,23.0
712.0557675,25.0
712.466414675,14.0
712.8771232,-3.0
713.287893075,-4.0
713.6987243000001,8.0
714.109616875,23.0
714.5205708000001,15.0
714.931586075,12.0
715.3426627000001,26.0
715.7538006750001,20.0
716.1650000000001,23.0
716.5762606750001,26.0
716.9875827000001,18.0
717.3989660750001,21.0
717.8104108,18.0
718.221916875,13.0
718.6334843,21.0
719.045113075,23.0
719.4568032000001,31.0
719.868554675,14.0
720.2803675,3.0
720.692241675,-6.0
721.1041772000001,-5.0
721.516174075,-7.0
721.9282323,-4.0
722.3403518750001,-6.0
722.7525328,-15.0
723.1647750750001,-7.0
723.5770787,-9.0
723.9894436750001,-7.0
724.40187,-5.0
724.8143576750001,4.0
725.2269067,10.0
725.6395170750001,13.0
726.0521888000001,22.0
726.4649218750001,23.0
726.8777163000001,15.0
727.290572075,3.0
727.7034892,-9.0
728.116467675,-2.0
728.5295075000001,2.0
728.942608675,2.0
729.3557712,11.0
729.768995075,13.0
730.1822803,10.0
730.5956268750001,11.0
731.0090348,26.0
731.422504075,29.0
731.8360347,17.0
732.2496266750001,5.0
732.66328,-2.0
733.076994675,-2.0
733.4907707,3.0
733.904608075,0.0
734.3185068,-11.0
734.732466875,-14.0
735.1464883000001,-4.0
735.5605710750001,-11.0
735.9747152,0.0
736.388920675,-3.0
736.8031875,-14.0
737.217515675,-14.0
737.6319052000001,-7.0
738.0463560750001,-13.0
738.4608683,-3.0
738.875441875,3.0
739.2900768000001,7.0
739.704773075,24.0
740.1195307,22.0
740.534349675,15.0
740.9492300000001,7.0
741.3641716750001,9.0
741.7791747,11.0
742.194239075,13.0
742.6093648000001,16.0
743.024551875,21.0
743.4398003,20.0
743.8551100750001,14.0
744.2704812000001,6.0
744.685913675,7.0
745.1014075,15.0
745.5169626750001,21.0
745.9325792,30.0
746.348257075,22.0
746.7639963000001,19.0
747.1797968750001,17.0
747.5956588,24.0
748.011582075,25.0
748.4275667,26.0
748.843612675,32.0
749.25972,32.0
749.675888675,34.0
750.0921187000001,18.0
750.508410075,20.0
750.9247628,13.0
751.3411768750001,-2.0
751.7576523,3.0
752.174189075,3.0
752.5907872,1.0
753.007446675,2.0
753.4241675000001,-4.0
753.840949675,-1.0
754.2577932,7.0
754.674698075,3.0
755.0916643,8.0
755.5086918750001,0.0
755.9257808,-11.0
756.342931075,-9.0
756.7601427,-4.0
757.177415675,-4.0
757.5947500000001,-5.0
758.012145675,-9.0
758.4296027,-10.0
758.847121075,-12.0
759.2647008000001,-1.0
759.682341875,6.0
760.1000443,-7.0
760.517808075,-1.0
760.9356332,-2.0
761.353519675,-7.0
761.7714675,-4.0
762.189476675,11.0
762.6075472,7.0
763.025679075,0.0
763.4438723000001,-4.0
763.8621268750001,8.0
764.2804428000001,12.0
764.698820075,13.0
765.1172587000001,12.0
765.5357586750001,11.0
765.95432,14.0
766.3729426750001,13.0
766.7916267,5.0
767.2103720750001,-3.0
767.6291788000001,-18.0
768.048046875,-22.0
768.4669763,-2.0
768.885967075,-2.0
769.3050192000001,-13.0
769.724132675,-2.0
770.1433075,-3.0
770.562543675,-9.0
770.9818412,-18.0
771.401200075,-13.0
771.8206203000001,7.0
772.240101875,12.0
772.6596448,11.0
773.079249075,19.0
773.4989147000001,24.0
773.9186416750001,11.0
774.33843,18.0
774.758279675,21.0
775.1781907000001,15.0
775.598163075,14.0
776.0181967999999,3.0
776.438291875,10.0
776.8584483,-5.0
777.278666075,4.0
777.6989452,7.0
778.1192856750001,10.0
778.5396875,13.0
778.960150675,5.0
779.3806752,-3.0
779.8012610750001,12.0
780.2219083,24.0
780.642616875,29.0
781.0633868,32.0
781.4842180750001,30.0
781.9051107,32.0
782.326064675,38.0
782.7470800000001,41.0
783.1681566750001,52.0
783.5892947,60.0
784.010494075,67.0
784.4317548,74.0
784.853076875,77.0
785.2744603,79.0
785.695905075,90.0
786.1174112000001,77.0
786.538978675,85.0
786.9606075,85.0
787.382297675,88.0
787.8040492,87.0
788.225862075,90.0
788.6477363000001,97.0
789.069671875,102.0
789.4916688000001,110.0
789.913727075,120.0
790.3358467,122.0
790.758027675,136.0
791.1802700000001,155.0
791.602573675,171.0
792.0249387000001,195.0
792.4473650750001,218.0
792.8698528,232.0
793.292401875,256.0
793.7150123000001,295.0
794.137684075,564.0
794.5604172000001,1604.0
794.9832116750001,4446.0
795.4060675000001,8222.0
795.828984675,12524.0
796.2519632000001,16802.0
796.6750030750001,20944.0
797.0981043,24898.0
797.521266875,28586.0
797.9444908,31155.0
798.367776075,34538.0
798.7911227,31703.0
799.2145306750001,27379.0
799.638,23222.0
800.0615306750001,18952.0
800.4851227,14531.0
800.908776075,10321.0
801.3324908000001,7061.0
801.756266875,5063.0
802.1801043,3840.0
802.604003075,2945.0
803.0279632,2262.0
803.4519846750001,1734.0
803.8760675000001,1345.0
804.3002116750001,1034.0
804.7244172000001,799.0
805.148684075,628.0
805.5730123000001,495.0
805.997401875,394.0
806.4218528000001,316.0
806.846365075,268.0
807.2709387,233.0
807.6955736750001,191.0
808.1202700000001,174.0
808.545027675,152.0
808.9698467000001,135.0
809.394727075,123.0
809.8196688,116.0
810.244671875,113.0
810.6697363000001,110.0
811.094862075,85.0
811.5200492,71.0
811.945297675,62.0
812.3706075,65.0
812.795978675,67.0
813.2214112,55.0
813.6469050750001,39.0
814.0724603000001,29.0
814.498076875,28.0
814.9237548000001,29.0
815.349494075,29.0
815.7752947000001,31.0
816.201156675,31.0
816.62708,27.0
817.0530646750001,18.0
817.4791107000001,12.0
817.905218075,12.0
818.3313868,5.0
818.757616875,13.0
819.1839083,10.0
819.610261075,7.0
820.0366752,7.0
820.4631506750001,10.0
820.8896875,10.0
821.316285675,16.0
821.7429452000001,8.0
822.1696660750001,-1.0
822.5964483,-1.0
823.023291875,5.0
823.4501968000001,12.0
823.877163075,32.0
824.3041907,26.0
824.731279675,25.0
825.1584300000001,18.0
825.585641675,26.0
826.0129147,31.0
826.4402490750001,42.0
826.8676448000001,53.0
827.295101875,34.0
827.7226203,40.0
828.150200075,43.0
828.5778412,51.0
829.005543675,58.0
829.4333075000001,56.0
829.8611326750001,48.0
830.2890192,39.0
830.716967075,33.0
831.1449763,27.0
831.573046875,22.0
832.0011788,23.0
832.429372075,31.0
832.8576267000001,31.0
833.2859426750001,34.0
833.71432,20.0
834.1427586750001,21.0
834.5712587,24.0
834.9998200750001,26.0
835.4284428000001,15.0
835.8571268750001,12.0
836.2858723,-7.0
836.714679075,0.0
837.1435472000001,-7.0
