Wavelength (nm),Counts
860.11,207.0
861.73291925,87.0
863.356464,0.0
864.98063425,119.0
866.6054300000001,198.0
868.23085125,161.0
869.856898,230.0
871.48357025,449.0
873.110868,651.0
874.73879125,800.0
876.36734,953.0
877.99651425,1120.0
879.626314,1265.0
881.25673925,1273.16064453125
882.88779,1214.16064453125
884.51946625,1249.16064453125
886.1517680000001,1359.16064453125
887.78469525,1418.16064453125
889.4182480000001,1451.16064453125
891.05242625,1513.16064453125
892.68723,1534.16064453125
894.32265925,1503.16064453125
895.958714,1486.16064453125
897.59539425,1515.16064453125
899.2327,1523.16064453125
900.87063125,1523.16064453125
902.509188,1578.16064453125
904.14837025,1680.16064453125
905.788178,1728.16064453125
907.42861125,1724.16064453125
909.06967,1724.16064453125
910.71135425,1726.16064453125
912.353664,1665.16064453125
913.99659925,1577.16064453125
915.64016,1529.16064453125
917.28434625,1554.16064453125
918.929158,1590.16064453125
920.57459525,1555.16064453125
922.220658,1463.16064453125
923.86734625,1486.16064453125
925.51466,1534.16064453125
927.16259925,1554.16064453125
928.811164,1590.16064453125
930.46035425,1634.16064453125
932.11017,1596.16064453125
933.76061125,1557.16064453125
935.411678,1589.16064453125
937.06337025,1633.16064453125
938.715688,1615.16064453125
940.36863125,1589.16064453125
942.0222,1628.16064453125
943.67639425,1687.16064453125
945.331214,1687.16064453125
946.98665925,1661.16064453125
948.64273,1686.16064453125
950.29942625,1718.16064453125
951.9567480000001,1699.16064453125
953.6146952500001,1654.16064453125
955.273268,1650.16064453125
956.9324662500001,1665.16064453125
958.59229,1612.16064453125
960.25273925,1559.16064453125
961.913814,1568.16064453125
963.57551425,1622.16064453125
965.23784,1670.16064453125
966.90079125,1647.16064453125
968.5643680000001,1609.16064453125
970.2285702500001,1617.16064453125
971.893398,1627.16064453125
973.55885125,1607.16064453125
975.2249300000001,1615.16064453125
976.89163425,1668.16064453125
978.5589640000001,1684.16064453125
980.22691925,1659.16064453125
981.8955000000001,1642.16064453125
983.56470625,1658.16064453125
985.234538,1631.16064453125
986.90499525,1582.16064453125
988.576078,1562.16064453125
990.24778625,1597.16064453125
991.92012,1614.16064453125
993.5930792500001,1610.16064453125
995.266664,1658.16064453125
996.94087425,1688.16064453125
998.61571,1632.16064453125
1000.29117125,1557.16064453125
1001.967258,1536.16064453125
1003.64397025,1575.16064453125
1005.321308,1616.16064453125
1006.99927125,1615.16064453125
1008.67786,1619.16064453125
1010.35707425,1630.16064453125
1012.036914,1629.16064453125
1013.71737925,1595.16064453125
1015.3984700000001,1579.16064453125
1017.08018625,1594.16064453125
1018.762528,1579.16064453125
1020.44549525,1544.16064453125
1022.129088,1545.16064453125
1023.81330625,1619.16064453125
1025.49815,1682.16064453125
1027.18361925,1658.16064453125
1028.869714,1604.16064453125
1030.55643425,1612.16064453125
1032.24378,1606.16064453125
1033.93175125,1563.16064453125
1035.620348,1539.16064453125
1037.30957025,1591.16064453125
1038.999418,1675.16064453125
1040.68989125,1682.16064453125
1042.38099,1658.16064453125
1044.07271425,1664.16064453125
1045.765064,1656.16064453125
1047.45803925,1643.16064453125
1049.15164,1667.16064453125
1050.84586625,1684.16064453125
1052.540718,1596.16064453125
1054.23619525,1546.16064453125
1055.932298,1598.16064453125
1057.6290262500002,1681.16064453125
1059.32638,1702.16064453125
1061.02435925,1709.16064453125
1062.722964,1754.16064453125
1064.42219425,1793.16064453125
1066.12205,1756.16064453125
1067.82253125,1668.16064453125
